Provinsi,Tanggal,Running Sum of divaksin1 (ribu)
Maluku Utara,2/8/2021,1.902
Maluku Utara,2/9/2021,2.405
Maluku Utara,2/10/2021,3.133
Maluku Utara,2/11/2021,3.701
Maluku Utara,2/12/2021,3.863
Maluku Utara,2/13/2021,4.177
Maluku Utara,2/14/2021,4.206
Maluku Utara,2/15/2021,4.695
Maluku Utara,2/16/2021,5.315
Maluku Utara,2/17/2021,5.695
Maluku Utara,2/18/2021,6.151
Maluku Utara,2/19/2021,6.42
Maluku Utara,2/20/2021,6.759
Maluku Utara,2/21/2021,6.779
Maluku Utara,2/22/2021,7.013
Maluku Utara,2/23/2021,7.275
Maluku Utara,2/24/2021,7.562
Maluku Utara,2/25/2021,7.802
Maluku Utara,2/26/2021,7.888
Maluku Utara,2/27/2021,8.044
Maluku Utara,2/28/2021,8.048
Maluku Utara,3/1/2021,8.177
Maluku Utara,3/2/2021,8.37
Maluku Utara,3/3/2021,8.54
Maluku Utara,3/4/2021,8.863
Maluku Utara,3/5/2021,9.109
Maluku Utara,3/6/2021,9.249
Maluku Utara,3/7/2021,9.256
Maluku Utara,3/8/2021,9.563
Maluku Utara,3/9/2021,10.138
Maluku Utara,3/10/2021,10.52
Maluku Utara,3/11/2021,10.561
Maluku Utara,3/12/2021,10.796
Maluku Utara,3/13/2021,10.941
Maluku Utara,3/14/2021,10.95
Maluku Utara,3/15/2021,11.753
Maluku Utara,3/16/2021,12.318
Maluku Utara,3/17/2021,12.91
Maluku Utara,3/18/2021,13.517
Maluku Utara,3/19/2021,14.074
Maluku Utara,3/20/2021,14.369
Maluku Utara,3/21/2021,14.371
Maluku Utara,3/22/2021,15
Maluku Utara,3/23/2021,15.364
Maluku Utara,3/24/2021,15.969
Maluku Utara,3/25/2021,16.364
Maluku Utara,3/26/2021,16.832
Maluku Utara,3/27/2021,17.039
Maluku Utara,3/28/2021,17.189
Maluku Utara,3/29/2021,17.926
Maluku Utara,3/30/2021,18.572
Maluku Utara,3/31/2021,18.934
Maluku Utara,4/1/2021,19.595
Maluku Utara,4/2/2021,19.644
Maluku Utara,4/3/2021,19.731
Maluku Utara,4/5/2021,20.089
Maluku Utara,4/6/2021,20.746
Maluku Utara,4/7/2021,21.761
Maluku Utara,4/8/2021,22.636
Maluku Utara,4/9/2021,23.58
Maluku Utara,4/10/2021,24.107
Maluku Utara,4/11/2021,24.18
Maluku Utara,4/12/2021,25.001
Maluku Utara,4/13/2021,25.364
Maluku Utara,4/14/2021,25.612
Maluku Utara,4/15/2021,25.796
Maluku Utara,4/16/2021,26.093
Maluku Utara,4/17/2021,26.154
Maluku Utara,4/18/2021,26.172
Maluku Utara,4/19/2021,26.586
Maluku Utara,4/20/2021,27.07
Maluku Utara,4/21/2021,27.477
Maluku Utara,4/22/2021,27.895
Maluku Utara,4/23/2021,28.124
Maluku Utara,4/24/2021,28.215
Maluku Utara,4/25/2021,28.314
Nusa Tenggara Barat,1/14/2021,0.055
Nusa Tenggara Barat,1/15/2021,0.112
Nusa Tenggara Barat,1/16/2021,0.188
Nusa Tenggara Barat,1/17/2021,0.188
Nusa Tenggara Barat,1/18/2021,0.523
Nusa Tenggara Barat,1/19/2021,0.813
Nusa Tenggara Barat,1/20/2021,1.447
Nusa Tenggara Barat,1/21/2021,2.081
Nusa Tenggara Barat,1/22/2021,2.376
Nusa Tenggara Barat,1/23/2021,2.716
Nusa Tenggara Barat,1/25/2021,3.314
Nusa Tenggara Barat,1/26/2021,3.879
Nusa Tenggara Barat,1/27/2021,4.412
Nusa Tenggara Barat,1/28/2021,4.731
Nusa Tenggara Barat,1/29/2021,5.132
Nusa Tenggara Barat,1/30/2021,5.509
Nusa Tenggara Barat,1/31/2021,5.587
Nusa Tenggara Barat,2/1/2021,5.835
Nusa Tenggara Barat,2/2/2021,6.622
Nusa Tenggara Barat,2/3/2021,8.214
Nusa Tenggara Barat,2/4/2021,10.052
Nusa Tenggara Barat,2/5/2021,11.292
Nusa Tenggara Barat,2/6/2021,12.803
Nusa Tenggara Barat,2/7/2021,12.812
Nusa Tenggara Barat,2/8/2021,14.427
Nusa Tenggara Barat,2/9/2021,15.872
Nusa Tenggara Barat,2/10/2021,17.034
Nusa Tenggara Barat,2/11/2021,17.967
Nusa Tenggara Barat,2/12/2021,18.011
Nusa Tenggara Barat,2/13/2021,18.755
Nusa Tenggara Barat,2/14/2021,18.756
Nusa Tenggara Barat,2/15/2021,19.933
Nusa Tenggara Barat,2/16/2021,21.033
Nusa Tenggara Barat,2/17/2021,22.013
Nusa Tenggara Barat,2/18/2021,22.861
Nusa Tenggara Barat,2/19/2021,23.279
Nusa Tenggara Barat,2/20/2021,23.671
Nusa Tenggara Barat,2/21/2021,23.674
Nusa Tenggara Barat,2/22/2021,24.252
Nusa Tenggara Barat,2/23/2021,24.671
Nusa Tenggara Barat,2/24/2021,25.334
Nusa Tenggara Barat,2/25/2021,25.756
Nusa Tenggara Barat,2/26/2021,26.042
Nusa Tenggara Barat,2/27/2021,26.193
Nusa Tenggara Barat,2/28/2021,26.196
Nusa Tenggara Barat,3/1/2021,26.656
Nusa Tenggara Barat,3/2/2021,27.496
Nusa Tenggara Barat,3/3/2021,28.732
Nusa Tenggara Barat,3/4/2021,30.127
Nusa Tenggara Barat,3/5/2021,31.137
Nusa Tenggara Barat,3/6/2021,31.914
Nusa Tenggara Barat,3/7/2021,31.991
Nusa Tenggara Barat,3/8/2021,35.897
Nusa Tenggara Barat,3/9/2021,39.802
Nusa Tenggara Barat,3/10/2021,45.09
Nusa Tenggara Barat,3/11/2021,45.107
Nusa Tenggara Barat,3/12/2021,46.674
Nusa Tenggara Barat,3/13/2021,47.937
Nusa Tenggara Barat,3/14/2021,47.951
Nusa Tenggara Barat,3/15/2021,51.258
Nusa Tenggara Barat,3/16/2021,54.55
Nusa Tenggara Barat,3/17/2021,57.448
Nusa Tenggara Barat,3/18/2021,60.344
Nusa Tenggara Barat,3/19/2021,62.28
Nusa Tenggara Barat,3/20/2021,64.713
Nusa Tenggara Barat,3/21/2021,64.719
Nusa Tenggara Barat,3/22/2021,70.078
Nusa Tenggara Barat,3/23/2021,77.337
Nusa Tenggara Barat,3/24/2021,84.291
Nusa Tenggara Barat,3/25/2021,91.419
Nusa Tenggara Barat,3/26/2021,94.681
Nusa Tenggara Barat,3/27/2021,98.961
Nusa Tenggara Barat,3/28/2021,99.585
Nusa Tenggara Barat,3/29/2021,107.402
Nusa Tenggara Barat,3/30/2021,114.51
Nusa Tenggara Barat,3/31/2021,120.647
Nusa Tenggara Barat,4/1/2021,125.65
Nusa Tenggara Barat,4/2/2021,126.119
Nusa Tenggara Barat,4/3/2021,128.922
Nusa Tenggara Barat,4/4/2021,128.962
Nusa Tenggara Barat,4/5/2021,133.514
Nusa Tenggara Barat,4/6/2021,137.806
Nusa Tenggara Barat,4/7/2021,141.167
Nusa Tenggara Barat,4/8/2021,143.482
Nusa Tenggara Barat,4/9/2021,144.789
Nusa Tenggara Barat,4/10/2021,147.934
Nusa Tenggara Barat,4/11/2021,148.032
Nusa Tenggara Barat,4/12/2021,151.555
Nusa Tenggara Barat,4/13/2021,152.578
Nusa Tenggara Barat,4/14/2021,153.442
Nusa Tenggara Barat,4/15/2021,154.97
Nusa Tenggara Barat,4/16/2021,155.928
Nusa Tenggara Barat,4/17/2021,157.328
Nusa Tenggara Barat,4/18/2021,157.395
Nusa Tenggara Barat,4/19/2021,159.55
Nusa Tenggara Barat,4/20/2021,161.563
Nusa Tenggara Barat,4/21/2021,163.471
Nusa Tenggara Barat,4/22/2021,165.016
Nusa Tenggara Barat,4/23/2021,166.098
Nusa Tenggara Barat,4/24/2021,168.133
Nusa Tenggara Barat,4/25/2021,168.202
Nusa Tenggara Timur,1/9/2021,0.001
Nusa Tenggara Timur,1/14/2021,0.007
Nusa Tenggara Timur,1/15/2021,0.021
Nusa Tenggara Timur,1/16/2021,0.023
Nusa Tenggara Timur,1/18/2021,0.075
Nusa Tenggara Timur,1/19/2021,0.225
Nusa Tenggara Timur,1/20/2021,0.419
Nusa Tenggara Timur,1/21/2021,0.737
Nusa Tenggara Timur,1/22/2021,0.998
Nusa Tenggara Timur,1/23/2021,1.305
Nusa Tenggara Timur,1/24/2021,1.377
Nusa Tenggara Timur,1/25/2021,1.538
Nusa Tenggara Timur,1/26/2021,1.729
Nusa Tenggara Timur,1/27/2021,1.963
Nusa Tenggara Timur,1/28/2021,2.119
Nusa Tenggara Timur,1/29/2021,2.226
Nusa Tenggara Timur,1/30/2021,2.295
Nusa Tenggara Timur,1/31/2021,2.296
Nusa Tenggara Timur,2/1/2021,2.394
Nusa Tenggara Timur,2/2/2021,2.795
Nusa Tenggara Timur,2/3/2021,4.146
Nusa Tenggara Timur,2/4/2021,6.369
Nusa Tenggara Timur,2/5/2021,9.093
Nusa Tenggara Timur,2/6/2021,12.453
Nusa Tenggara Timur,2/7/2021,13.473
Nusa Tenggara Timur,2/8/2021,17.169
Nusa Tenggara Timur,2/9/2021,20.042
Nusa Tenggara Timur,2/10/2021,22.345
Nusa Tenggara Timur,2/11/2021,24.02
Nusa Tenggara Timur,2/12/2021,24.14
Nusa Tenggara Timur,2/13/2021,24.83
Nusa Tenggara Timur,2/14/2021,24.849
Nusa Tenggara Timur,2/15/2021,25.722
Nusa Tenggara Timur,2/16/2021,26.402
Nusa Tenggara Timur,2/17/2021,27.128
Nusa Tenggara Timur,2/18/2021,27.811
Nusa Tenggara Timur,2/19/2021,28.321
Nusa Tenggara Timur,2/20/2021,28.776
Nusa Tenggara Timur,2/21/2021,28.794
Nusa Tenggara Timur,2/22/2021,29.216
Nusa Tenggara Timur,2/23/2021,29.643
Nusa Tenggara Timur,2/24/2021,30.146
Nusa Tenggara Timur,2/25/2021,30.4
Nusa Tenggara Timur,2/26/2021,30.485
Nusa Tenggara Timur,2/27/2021,30.722
Nusa Tenggara Timur,2/28/2021,30.723
Nusa Tenggara Timur,3/1/2021,30.959
Nusa Tenggara Timur,3/2/2021,31.318
Nusa Tenggara Timur,3/3/2021,31.965
Nusa Tenggara Timur,3/4/2021,32.941
Nusa Tenggara Timur,3/5/2021,34.296
Nusa Tenggara Timur,3/6/2021,34.977
Nusa Tenggara Timur,3/7/2021,34.982
Nusa Tenggara Timur,3/8/2021,37.263
Nusa Tenggara Timur,3/9/2021,40.839
Nusa Tenggara Timur,3/10/2021,44.247
Nusa Tenggara Timur,3/11/2021,45.076
Nusa Tenggara Timur,3/12/2021,47.66
Nusa Tenggara Timur,3/13/2021,49.232
Nusa Tenggara Timur,3/14/2021,49.233
Nusa Tenggara Timur,3/15/2021,52.375
Nusa Tenggara Timur,3/16/2021,56.382
Nusa Tenggara Timur,3/17/2021,60.187
Nusa Tenggara Timur,3/18/2021,63.696
Nusa Tenggara Timur,3/19/2021,65.938
Nusa Tenggara Timur,3/20/2021,68.493
Nusa Tenggara Timur,3/21/2021,68.528
Nusa Tenggara Timur,3/22/2021,71.417
Nusa Tenggara Timur,3/23/2021,74.816
Nusa Tenggara Timur,3/24/2021,76.924
Nusa Tenggara Timur,3/25/2021,80.623
Nusa Tenggara Timur,3/26/2021,85.164
Nusa Tenggara Timur,3/27/2021,87.795
Nusa Tenggara Timur,3/28/2021,87.799
Nusa Tenggara Timur,3/29/2021,90.056
Nusa Tenggara Timur,3/30/2021,91.668
Nusa Tenggara Timur,3/31/2021,93.352
Nusa Tenggara Timur,4/1/2021,94.306
Nusa Tenggara Timur,4/2/2021,94.334
Nusa Tenggara Timur,4/3/2021,94.981
Nusa Tenggara Timur,4/4/2021,95
Nusa Tenggara Timur,4/5/2021,95.501
Nusa Tenggara Timur,4/6/2021,97.218
Nusa Tenggara Timur,4/7/2021,98.731
Nusa Tenggara Timur,4/8/2021,99.559
Nusa Tenggara Timur,4/9/2021,100.437
Nusa Tenggara Timur,4/10/2021,101.294
Nusa Tenggara Timur,4/11/2021,101.304
Nusa Tenggara Timur,4/12/2021,102.222
Nusa Tenggara Timur,4/13/2021,103.209
Nusa Tenggara Timur,4/14/2021,104.754
Nusa Tenggara Timur,4/15/2021,105.873
Nusa Tenggara Timur,4/16/2021,107.335
Nusa Tenggara Timur,4/17/2021,108.589
Nusa Tenggara Timur,4/18/2021,108.645
Nusa Tenggara Timur,4/19/2021,110.269
Nusa Tenggara Timur,4/20/2021,113.172
Nusa Tenggara Timur,4/21/2021,116.874
Nusa Tenggara Timur,4/22/2021,120.806
Nusa Tenggara Timur,4/23/2021,125.221
Nusa Tenggara Timur,4/24/2021,129.017
Nusa Tenggara Timur,4/25/2021,129.753
Papua,1/14/2021,0.001
Papua,1/15/2021,0.013
Papua,1/16/2021,0.026
Papua,1/18/2021,0.11
Papua,1/19/2021,0.189
Papua,1/20/2021,0.269
Papua,1/21/2021,0.409
Papua,1/22/2021,0.563
Papua,1/23/2021,0.693
Papua,1/24/2021,0.737
Papua,1/25/2021,0.872
Papua,1/26/2021,1.034
Papua,1/27/2021,1.238
Papua,1/28/2021,1.525
Papua,1/29/2021,1.884
Papua,1/30/2021,2.165
Papua,2/1/2021,2.346
Papua,2/2/2021,2.632
Papua,2/3/2021,2.836
Papua,2/4/2021,3.239
Papua,2/5/2021,3.475
Papua,2/6/2021,3.64
Papua,2/7/2021,3.687
Papua,2/8/2021,4.396
Papua,2/9/2021,4.973
Papua,2/10/2021,5.56
Papua,2/11/2021,6.392
Papua,2/12/2021,6.554
Papua,2/13/2021,6.906
Papua,2/14/2021,6.931
Papua,2/15/2021,7.306
Papua,2/16/2021,8.276
Papua,2/17/2021,9.069
Papua,2/18/2021,9.977
Papua,2/19/2021,10.716
Papua,2/20/2021,11.173
Papua,2/21/2021,11.178
Papua,2/22/2021,11.882
Papua,2/23/2021,12.648
Papua,2/24/2021,13.047
Papua,2/25/2021,13.756
Papua,2/26/2021,14.348
Papua,2/27/2021,14.799
Papua,2/28/2021,14.812
Papua,3/1/2021,15.118
Papua,3/2/2021,15.722
Papua,3/3/2021,16.116
Papua,3/4/2021,16.567
Papua,3/5/2021,17.133
Papua,3/6/2021,17.494
Papua,3/7/2021,17.526
Papua,3/8/2021,19.412
Papua,3/9/2021,22.355
Papua,3/10/2021,25.823
Papua,3/11/2021,26.561
Papua,3/12/2021,29.79
Papua,3/13/2021,32.092
Papua,3/14/2021,32.153
Papua,3/15/2021,34.827
Papua,3/16/2021,38.389
Papua,3/17/2021,41.591
Papua,3/18/2021,45.765
Papua,3/19/2021,49.595
Papua,3/20/2021,53.348
Papua,3/21/2021,53.595
Papua,3/22/2021,56.421
Papua,3/23/2021,59.757
Papua,3/24/2021,63.26
Papua,3/25/2021,68.443
Papua,3/26/2021,72.602
Papua,3/27/2021,76.787
Papua,3/28/2021,77.338
Papua,3/29/2021,80.656
Papua,3/30/2021,84.05
Papua,3/31/2021,86.686
Papua,4/1/2021,88.803
Papua,4/2/2021,88.839
Papua,4/3/2021,89.639
Papua,4/4/2021,89.691
Papua,4/5/2021,89.956
Papua,4/6/2021,92.362
Papua,4/7/2021,96.094
Papua,4/8/2021,100.721
Papua,4/9/2021,102.476
Papua,4/10/2021,103.625
Papua,4/11/2021,103.697
Papua,4/12/2021,105.919
Papua,4/13/2021,107.345
Papua,4/14/2021,108.068
Papua,4/15/2021,109.267
Papua,4/16/2021,110.552
Papua,4/17/2021,111.437
Papua,4/18/2021,111.981
Papua,4/19/2021,113.289
Papua,4/20/2021,114.49
Papua,4/21/2021,116.159
Papua,4/22/2021,117.708
Papua,4/23/2021,118.605
Papua,4/24/2021,119.832
Papua,4/25/2021,119.895
Papua Barat,1/14/2021,0.006
Papua Barat,1/15/2021,0.029
Papua Barat,1/17/2021,0.029
Papua Barat,1/18/2021,0.105
Papua Barat,1/19/2021,0.153
Papua Barat,1/20/2021,0.266
Papua Barat,1/21/2021,0.484
Papua Barat,1/22/2021,0.599
Papua Barat,1/23/2021,0.706
Papua Barat,1/25/2021,0.935
Papua Barat,1/26/2021,0.961
Papua Barat,1/27/2021,1.022
Papua Barat,1/28/2021,1.08
Papua Barat,1/29/2021,1.132
Papua Barat,1/30/2021,1.158
Papua Barat,1/31/2021,1.159
Papua Barat,2/1/2021,1.435
Papua Barat,2/2/2021,1.746
Papua Barat,2/3/2021,2.021
Papua Barat,2/4/2021,2.671
Papua Barat,2/5/2021,2.71
Papua Barat,2/6/2021,3.19
Papua Barat,2/7/2021,3.195
Papua Barat,2/8/2021,3.882
Papua Barat,2/9/2021,4.426
Papua Barat,2/10/2021,5.001
Papua Barat,2/11/2021,5.344
Papua Barat,2/12/2021,5.415
Papua Barat,2/13/2021,5.782
Papua Barat,2/14/2021,5.81
Papua Barat,2/15/2021,6.087
Papua Barat,2/16/2021,6.282
Papua Barat,2/17/2021,6.422
Papua Barat,2/18/2021,6.722
Papua Barat,2/19/2021,6.773
Papua Barat,2/20/2021,6.878
Papua Barat,2/22/2021,7.032
Papua Barat,2/23/2021,7.151
Papua Barat,2/24/2021,7.31
Papua Barat,2/25/2021,7.393
Papua Barat,2/26/2021,7.428
Papua Barat,2/27/2021,7.542
Papua Barat,2/28/2021,7.547
Papua Barat,3/1/2021,7.628
Papua Barat,3/2/2021,7.718
Papua Barat,3/3/2021,9.416
Papua Barat,3/4/2021,10.779
Papua Barat,3/5/2021,11.917
Papua Barat,3/6/2021,12.167
Papua Barat,3/7/2021,12.173
Papua Barat,3/8/2021,12.982
Papua Barat,3/9/2021,13.617
Papua Barat,3/10/2021,14.232
Papua Barat,3/11/2021,14.254
Papua Barat,3/12/2021,14.405
Papua Barat,3/13/2021,14.641
Papua Barat,3/14/2021,14.642
Papua Barat,3/15/2021,14.927
Papua Barat,3/16/2021,15.139
Papua Barat,3/17/2021,15.28
Papua Barat,3/18/2021,15.583
Papua Barat,3/19/2021,15.929
Papua Barat,3/20/2021,16.197
Papua Barat,3/21/2021,16.199
Papua Barat,3/22/2021,17.193
Papua Barat,3/23/2021,18.521
Papua Barat,3/24/2021,19.914
Papua Barat,3/25/2021,20.315
Papua Barat,3/26/2021,20.527
Papua Barat,3/27/2021,20.712
Papua Barat,3/28/2021,20.712
Papua Barat,3/29/2021,22.318
Papua Barat,3/30/2021,23.821
Papua Barat,3/31/2021,25.527
Papua Barat,4/1/2021,26.451
Papua Barat,4/2/2021,26.451
Papua Barat,4/3/2021,27.428
Papua Barat,4/4/2021,27.431
Papua Barat,4/5/2021,27.867
Papua Barat,4/6/2021,28.815
Papua Barat,4/7/2021,29.821
Papua Barat,4/8/2021,31.172
Papua Barat,4/9/2021,31.796
Papua Barat,4/10/2021,32.4
Papua Barat,4/11/2021,32.465
Papua Barat,4/12/2021,33.085
Papua Barat,4/13/2021,33.304
Papua Barat,4/14/2021,33.937
Papua Barat,4/15/2021,34.816
Papua Barat,4/16/2021,35.253
Papua Barat,4/17/2021,35.534
Papua Barat,4/18/2021,35.548
Papua Barat,4/19/2021,36.012
Papua Barat,4/20/2021,36.332
Papua Barat,4/21/2021,36.669
Papua Barat,4/22/2021,37.668
Papua Barat,4/23/2021,37.917
Papua Barat,4/24/2021,38.278
Papua Barat,4/25/2021,38.28
Riau,1/9/2021,0.001
Riau,1/13/2021,0.001
Riau,1/14/2021,0.054
Riau,1/15/2021,0.218
Riau,1/16/2021,0.298
Riau,1/17/2021,0.299
Riau,1/18/2021,0.525
Riau,1/19/2021,0.655
Riau,1/20/2021,0.989
Riau,1/21/2021,1.595
Riau,1/22/2021,2.177
Riau,1/23/2021,2.524
Riau,1/24/2021,2.524
Riau,1/25/2021,3.019
Riau,1/26/2021,3.616
Riau,1/27/2021,4.228
Riau,1/28/2021,4.893
Riau,1/29/2021,6.141
Riau,1/30/2021,7.039
Riau,1/31/2021,7.152
Riau,2/1/2021,9.313
Riau,2/2/2021,11.837
Riau,2/3/2021,13.788
Riau,2/4/2021,15.875
Riau,2/5/2021,17.766
Riau,2/6/2021,19.242
Riau,2/7/2021,19.775
Riau,2/8/2021,21.006
Riau,2/9/2021,22.332
Riau,2/10/2021,23.562
Riau,2/11/2021,24.293
Riau,2/12/2021,24.413
Riau,2/13/2021,24.856
Riau,2/14/2021,24.925
Riau,2/15/2021,25.833
Riau,2/16/2021,26.62
Riau,2/17/2021,27.438
Riau,2/18/2021,28.198
Riau,2/19/2021,28.877
Riau,2/20/2021,29.389
Riau,2/21/2021,29.427
Riau,2/22/2021,29.938
Riau,2/23/2021,30.319
Riau,2/24/2021,30.606
Riau,2/25/2021,30.805
Riau,2/26/2021,30.997
Riau,2/27/2021,31.323
Riau,2/28/2021,31.328
Riau,3/1/2021,33.257
Riau,3/2/2021,34.825
Riau,3/3/2021,37.062
Riau,3/4/2021,40.146
Riau,3/5/2021,42.247
Riau,3/6/2021,43.651
Riau,3/7/2021,43.656
Riau,3/8/2021,46.775
Riau,3/9/2021,51.574
Riau,3/10/2021,55.843
Riau,3/11/2021,56.082
Riau,3/12/2021,59.256
Riau,3/13/2021,60.715
Riau,3/14/2021,60.728
Riau,3/15/2021,63.318
Riau,3/16/2021,66.277
Riau,3/17/2021,68.631
Riau,3/18/2021,71.438
Riau,3/19/2021,74.111
Riau,3/20/2021,77.723
Riau,3/21/2021,77.83
Riau,3/22/2021,82.183
Riau,3/23/2021,89.219
Riau,3/24/2021,97.134
Riau,3/25/2021,106.947
Riau,3/26/2021,112.969
Riau,3/27/2021,116.48
Riau,3/28/2021,116.578
Riau,3/29/2021,122.91
Riau,3/30/2021,128.195
Riau,3/31/2021,133.968
Riau,4/1/2021,139.577
Riau,4/2/2021,139.836
Riau,4/3/2021,142.188
Riau,4/4/2021,142.209
Riau,4/5/2021,147.473
Riau,4/6/2021,153.567
Riau,4/7/2021,160.949
Riau,4/8/2021,168.59
Riau,4/9/2021,176.544
Riau,4/10/2021,180.541
Riau,4/11/2021,182.105
Riau,4/12/2021,185.005
Riau,4/13/2021,185.783
Riau,4/14/2021,186.401
Riau,4/15/2021,187.295
Riau,4/16/2021,187.983
Riau,4/17/2021,189.037
Riau,4/18/2021,189.249
Riau,4/19/2021,190.138
Riau,4/20/2021,191.249
Riau,4/21/2021,192.887
Riau,4/22/2021,194.134
Riau,4/23/2021,194.966
Riau,4/24/2021,195.836
Riau,4/25/2021,195.848
Sulawesi Barat,1/29/2021,0.001
Sulawesi Barat,2/2/2021,0.021
Sulawesi Barat,2/3/2021,0.104
Sulawesi Barat,2/4/2021,0.28
Sulawesi Barat,2/5/2021,1.379
Sulawesi Barat,2/6/2021,2.55
Sulawesi Barat,2/7/2021,2.714
Sulawesi Barat,2/8/2021,3.238
Sulawesi Barat,2/9/2021,3.457
Sulawesi Barat,2/10/2021,4.081
Sulawesi Barat,2/11/2021,4.902
Sulawesi Barat,2/12/2021,5.231
Sulawesi Barat,2/13/2021,5.364
Sulawesi Barat,2/14/2021,5.365
Sulawesi Barat,2/15/2021,5.622
Sulawesi Barat,2/16/2021,5.699
Sulawesi Barat,2/17/2021,5.786
Sulawesi Barat,2/18/2021,5.891
Sulawesi Barat,2/19/2021,6.13
Sulawesi Barat,2/20/2021,6.411
Sulawesi Barat,2/21/2021,6.442
Sulawesi Barat,2/22/2021,6.665
Sulawesi Barat,2/23/2021,6.732
Sulawesi Barat,2/24/2021,6.872
Sulawesi Barat,2/25/2021,7.138
Sulawesi Barat,2/26/2021,7.257
Sulawesi Barat,2/27/2021,7.299
Sulawesi Barat,2/28/2021,7.299
Sulawesi Barat,3/1/2021,7.35
Sulawesi Barat,3/2/2021,7.399
Sulawesi Barat,3/3/2021,7.464
Sulawesi Barat,3/4/2021,7.789
Sulawesi Barat,3/5/2021,8.181
Sulawesi Barat,3/6/2021,8.514
Sulawesi Barat,3/7/2021,8.516
Sulawesi Barat,3/8/2021,9.631
Sulawesi Barat,3/9/2021,11.663
Sulawesi Barat,3/10/2021,13.012
Sulawesi Barat,3/11/2021,13.053
Sulawesi Barat,3/12/2021,13.202
Sulawesi Barat,3/13/2021,13.313
Sulawesi Barat,3/15/2021,13.854
Sulawesi Barat,3/16/2021,14.481
Sulawesi Barat,3/17/2021,16.036
Sulawesi Barat,3/18/2021,17.884
Sulawesi Barat,3/19/2021,19.139
Sulawesi Barat,3/20/2021,19.393
Sulawesi Barat,3/21/2021,19.393
Sulawesi Barat,3/22/2021,20.703
Sulawesi Barat,3/23/2021,21.912
Sulawesi Barat,3/24/2021,22.495
Sulawesi Barat,3/25/2021,22.776
Sulawesi Barat,3/26/2021,23.233
Sulawesi Barat,3/27/2021,23.734
Sulawesi Barat,3/28/2021,23.804
Sulawesi Barat,3/29/2021,24.631
Sulawesi Barat,3/30/2021,25.507
Sulawesi Barat,3/31/2021,26.168
Sulawesi Barat,4/1/2021,26.879
Sulawesi Barat,4/2/2021,26.888
Sulawesi Barat,4/3/2021,27.074
Sulawesi Barat,4/5/2021,27.747
Sulawesi Barat,4/6/2021,28.542
Sulawesi Barat,4/7/2021,29.092
Sulawesi Barat,4/8/2021,29.929
Sulawesi Barat,4/9/2021,30.309
Sulawesi Barat,4/10/2021,30.731
Sulawesi Barat,4/11/2021,30.745
Sulawesi Barat,4/12/2021,31.251
Sulawesi Barat,4/13/2021,31.314
Sulawesi Barat,4/14/2021,31.398
Sulawesi Barat,4/15/2021,31.505
Sulawesi Barat,4/16/2021,31.629
Sulawesi Barat,4/17/2021,31.805
Sulawesi Barat,4/18/2021,31.816
Sulawesi Barat,4/19/2021,32.229
Sulawesi Barat,4/20/2021,33.48
Sulawesi Barat,4/21/2021,34.613
Sulawesi Barat,4/22/2021,36.351
Sulawesi Barat,4/23/2021,37.274
Sulawesi Barat,4/24/2021,38.397
Sulawesi Barat,4/25/2021,38.399
Sulawesi Selatan,1/13/2021,0
Sulawesi Selatan,1/14/2021,0.095
Sulawesi Selatan,1/15/2021,0.147
Sulawesi Selatan,1/16/2021,0.249
Sulawesi Selatan,1/18/2021,0.363
Sulawesi Selatan,1/19/2021,0.519
Sulawesi Selatan,1/20/2021,0.736
Sulawesi Selatan,1/21/2021,1.02
Sulawesi Selatan,1/22/2021,1.282
Sulawesi Selatan,1/23/2021,1.489
Sulawesi Selatan,1/24/2021,1.501
Sulawesi Selatan,1/25/2021,1.92
Sulawesi Selatan,1/26/2021,2.326
Sulawesi Selatan,1/27/2021,2.856
Sulawesi Selatan,1/28/2021,3.427
Sulawesi Selatan,1/29/2021,3.941
Sulawesi Selatan,1/30/2021,4.451
Sulawesi Selatan,1/31/2021,4.585
Sulawesi Selatan,2/1/2021,6.109
Sulawesi Selatan,2/2/2021,10.018
Sulawesi Selatan,2/3/2021,15.395
Sulawesi Selatan,2/4/2021,21.152
Sulawesi Selatan,2/5/2021,25.154
Sulawesi Selatan,2/6/2021,28.184
Sulawesi Selatan,2/7/2021,28.356
Sulawesi Selatan,2/8/2021,30.874
Sulawesi Selatan,2/9/2021,32.819
Sulawesi Selatan,2/10/2021,34.822
Sulawesi Selatan,2/11/2021,36.582
Sulawesi Selatan,2/12/2021,36.747
Sulawesi Selatan,2/13/2021,37.616
Sulawesi Selatan,2/14/2021,37.641
Sulawesi Selatan,2/15/2021,39.464
Sulawesi Selatan,2/16/2021,41.508
Sulawesi Selatan,2/17/2021,43.717
Sulawesi Selatan,2/18/2021,45.412
Sulawesi Selatan,2/19/2021,46.535
Sulawesi Selatan,2/20/2021,47.695
Sulawesi Selatan,2/21/2021,47.756
Sulawesi Selatan,2/22/2021,48.773
Sulawesi Selatan,2/23/2021,49.743
Sulawesi Selatan,2/24/2021,50.909
Sulawesi Selatan,2/25/2021,51.816
Sulawesi Selatan,2/26/2021,52.292
Sulawesi Selatan,2/27/2021,52.662
Sulawesi Selatan,2/28/2021,52.677
Sulawesi Selatan,3/1/2021,53.44
Sulawesi Selatan,3/2/2021,56.065
Sulawesi Selatan,3/3/2021,61.071
